Visitor #,"Timestamp
GMT +9",Visitor Id,Repeat Visitor,"Number
of Visit","Visitor Name
(Premium)",Referrer,Keywords,Entrance Page,"Visit Duration (seconds)
(Premium)","Visit Depth
(Premium)","Conversions
(Premium)","Click Path
(Premium)",IP,Organization,Country,Region,City,Postal Code,Screen Size,Browser,OS,User Agent
213,Sep 6 2020 11:59:46 PM,X1T5YRXhaXgwTvePDHypjgAAAAA,no,1,,Direct Access,,https://www.helldog-s.com/model-and-actor,37,2,,https://www.helldog-s.com/model-and-actor (25 seconds) > https://www.helldog-s.com/musician (13 seconds),180.226.124.179,Lg Powercomm,South Korea,Seoul,Gwanak-gu,8841,375x812,Safari,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 157.0.0.23.119 (iPhone10,6; iOS 13_6_1; ko-Kore_KR; ko-KR; scale=3.00; 1125x2436; 241452311)"
212,Sep 6 2020 11:38:11 PM,X1T0UkcUCTobFuLrgEcSxQAAAAI,no,1,,https://ad.search.naver.com/search.naver?where=ad&query=연예인+화보+스튜디오&x=0&y=0,연예인 화보 스튜디오,https://www.helldog-s.com/model-and-actor?NaPm=ct=ker7aegw|ci=0AW0000SX5ftcbu9Pf26|tr=sa|hk=e368eb462aa2e0b200566eb889ae695972c895d4,105,5,,https://www.helldog-s.com/model-and-actor?NaPm=ct=ker7aegw|ci=0AW0000SX5ftcbu9Pf26|tr=sa|hk=e368eb462aa2e0b200566eb889ae695972c895d4 (25 seconds) > https://www.helldog-s.com/body?NaPm=ct=ker7aegw|ci=0AW0000SX5ftcbu9Pf26|tr=sa|hk=e368eb462aa2e0b200566eb889ae695972c895d4 (25 seconds) > https://www.helldog-s.com/musician?NaPm=ct=ker7aegw|ci=0AW0000SX5ftcbu9Pf26|tr=sa|hk=e368eb462aa2e0b200566eb889ae695972c895d4 (25 seconds) > https://www.helldog-s.com/model-and-actor?NaPm=ct=ker7aegw|ci=0AW0000SX5ftcbu9Pf26|tr=sa|hk=e368eb462aa2e0b200566eb889ae695972c895d4 (19 seconds) > https://www.helldog-s.com/dog?NaPm=ct=ker7aegw|ci=0AW0000SX5ftcbu9Pf26|tr=sa|hk=e368eb462aa2e0b200566eb889ae695972c895d4 (13 seconds),49.171.177.62,Lg Powercomm,South Korea,Gyeonggi-do,Gwangju,12761,1680x1050,Chrome,Windows,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.135 Safari/537.36"
211,Sep 6 2020 08:31:04 PM,X1TIeEys5pDwLnduF40hqQAAAAE,no,1,,https://m.blog.naver.com/okheemam/222004907240,,https://www.helldog-s.com/body,3,1,,https://www.helldog-s.com/body (3 seconds),112.170.198.140,Korea Telecom,South Korea,Gyeonggi-do,Siheung-si,14971,360x800,Chrome,Android,"Mozilla/5.0 (Linux; Android 10; SAMSUNG SM-G981N/KSU1BTH2) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/12.1 Chrome/79.0.3945.136 Mobile Safari/537.36"
210,Sep 6 2020 08:12:02 PM,X1TEAfB8PH59xP8Pc8WC6wAAAAE,no,1,,https://m.ad.search.naver.com/search.naver?where=m_expd&query=여자바디프로필스튜디오&referenceId=U1gvCsp0JxGssMX2gCVssssssMN-480447,여자바디프로필스튜디오,https://www.helldog-s.com/body,5,1,,https://www.helldog-s.com/body (5 seconds),119.67.168.51,Lg Powercomm,South Korea,Gyeongsangbuk-do,Gyeongsan-si,38632,412x869,Chrome,Android,"Mozilla/5.0 (Linux; Android 10; SAMSUNG SM-G977N) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/12.1 Chrome/79.0.3945.136 Mobile Safari/537.36"
209,Sep 6 2020 07:54:26 PM,X1S-4StOsfrI7E8XM7oNAQAAAAE,no,1,,Direct Access,,https://www.helldog-s.com,5,1,,https://www.helldog-s.com (5 seconds),218.239.193.83,SK Broadband,South Korea,Incheon,Incheon,21539,414x896,Safari,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 157.0.0.23.119 (iPhone12,5; iOS 13_6_1; ko-Kore_KR; ko-KR; scale=3.00; 1242x2688; 241452311)"
208,Sep 6 2020 06:25:51 PM,X1SrH@shgFct-qTgW-RegQAAAAA,no,1,,linkedin.android,,https://www.helldog-s.com,119,2,,https://www.helldog-s.com (33 seconds) > https://www.helldog-s.com/product (86 seconds),183.98.187.198,Korea Telecom,South Korea,Seoul,Gangnam-gu,6333,412x823,Chrome,Android,"Mozilla/5.0 (Linux; Android 9; LGM-V300K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.81 Mobile Safari/537.36"
207,Sep 6 2020 05:54:54 PM,X1Sj3g6mqRyrAeHLIuarRgAAAAM,no,1,,https://naver.com,,https://www.helldog-s.com/body,33,1,,https://www.helldog-s.com/body (33 seconds),218.38.40.84,SK Broadband,South Korea,Seoul,Gangseo-gu,7618,375x812,Safari,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1"
206,Sep 6 2020 05:53:29 PM,X1SjiEgb-teiB11nLYQEPgAAAAA,no,1,,https://link.inpock.co.kr/helldog_s,,https://www.helldog-s.com,70,4,,https://www.helldog-s.com (18 seconds) > https://www.helldog-s.com/video-fashion (9 seconds) > https://www.helldog-s.com (2 seconds) > https://www.helldog-s.com/lookbook (41 seconds),61.74.23.66,Korea Telecom,South Korea,Seoul,Jungnang-gu,2150,414x896,Safari,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 155.0.0.26.107 (iPhone11,6; iOS 13_6_1; ko-Kore_KR; ko-KR; scale=3.00; 1242x2688; 238897012)"
205,Sep 6 2020 04:30:59 PM,X1SQMoJOAad4p5bsItYzYwAAAAM,no,1,,Direct Access,,https://www.helldog-s.com,13,1,,https://www.helldog-s.com (13 seconds),118.221.76.177,SK Broadband,South Korea,Incheon,Yangch'on-gu,8015,375x812,Safari,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 157.0.0.23.119 (iPhone12,3; iOS 13_6_1; ko-Kore_KR; ko; scale=3.00; 1125x2436; 241452311)"
204,Sep 6 2020 02:05:22 PM,X1RuEXWFnsWKp-unsudffAAAAAI,no,1,,Direct Access,,https://www.helldog-s.com/dog,40,3,,https://www.helldog-s.com/dog (2 seconds) > https://www.helldog-s.com/animalcompany (19 seconds) > https://www.helldog-s.com/dog (19 seconds),223.62.162.185,SK Telecom,South Korea,Seoul,Seoul,2878,414x896,Safari,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 157.0.0.23.119 (iPhone11,6; iOS 13_6_1; ko-Kore_KR; ko-KR; scale=3.00; 1242x2688; 241452311)"
203,Sep 6 2020 01:16:36 PM,X1Riox5rYnquXNWOhg6GyQAAAAM,no,1,,https://l.instagram.com,,https://www.helldog-s.com/grapher,62,1,,https://www.helldog-s.com/grapher (62 seconds),2001:2d8:6779:df26:dcd9:42f7:a3c4:f838,SK Telecom,South Korea,Gyeonggi-do,Suwon,16258,412x883,Chrome,Android,"Mozilla/5.0 (Linux; Android 10; SM-N986N Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.81 Mobile Safari/537.36 Instagram 157.0.0.37.120 Android (29/10; 420dpi; 1080x2123; samsung; SM-N986N; c2q; qcom; ko_KR"
202,Sep 6 2020 12:55:46 PM,X1RdwpxhkoC4Hh1Pt@v@7QAAAAI,no,1,,Direct Access,,https://www.helldog-s.com/dog,42,2,,https://www.helldog-s.com/dog (9 seconds) > https://www.helldog-s.com/cat (33 seconds),14.6.186.75,Lg Powercomm,South Korea,Seoul,Jungnang-gu,2099,1829x1029,MSIE,Windows,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
201,Sep 6 2020 12:35:59 PM,X1RZHh5DBqaGHKxbmlWvJwAAAAE,no,1,,linkedin.android,,https://www.helldog-s.com/grapher,18,1,,https://www.helldog-s.com/grapher (18 seconds),2001:e60:c723:246:8158:3efd:63e8:5c6f,Korea Telecom,South Korea,Busan,Busan,48943,339x753,Chrome,Android,"Mozilla/5.0 (Linux; Android 10; SM-G981N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.81 Mobile Safari/537.36"
200,Sep 6 2020 12:12:54 PM,X1RTtmIXlqUzAr6cxcSuyAAAAAA,no,1,,https://link.inpock.co.kr/helldog_s,,https://www.helldog-s.com/model,9,1,,https://www.helldog-s.com/model (9 seconds),211.36.157.192,LG Uplus,South Korea,Seoul,Dongjak-gu,6970,375x812,Safari,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 157.0.0.23.119 (iPhone11,2; iOS 13_6_1; ko-Kore_KR; ko-KR; scale=3.00; 1125x2436; 241452311)"
199,Sep 6 2020 11:31:06 AM,X1RJ6uxpH4-mnpPxqNBpkwAAAAQ,no,1,,https://ad.search.naver.com/search.naver?where=ad&sm=svc_nrs&query=남자바디프로필&referenceId=U1eb1wp0J1sssZgJZ3dssssstJl-331688&pagingIndex=2,남자바디프로필,https://www.helldog-s.com/body,42,1,,https://www.helldog-s.com/body (42 seconds),122.34.223.196,Lg Powercomm,South Korea,Gyeonggi-do,Gwangju,12761,1920x1080,Chrome,Windows,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.106 Whale/2.8.105.22 Safari/537.36"
198,Sep 6 2020 10:50:03 AM,X1RASgY8l0UUtf5LLSOSCgAAAAI,no,1,,https://m.blog.naver.com,,https://www.helldog-s.com/dog,40,2,,https://www.helldog-s.com/dog (8 seconds) > https://www.helldog-s.com/cat (32 seconds),220.74.104.237,Korea Telecom,South Korea,Gyeonggi-do,Siheung-si,14971,375x812,Safari,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1"
197,Sep 6 2020 10:09:06 AM,X08749bX3pGpllTnHS2HggAAAAM,yes,3,,https://l.instagram.com,,https://www.helldog-s.com/body,41,1,,https://www.helldog-s.com/body (41 seconds),121.159.130.42,Korea Telecom,South Korea,Chungcheongnam-do,Tangjin,31763,374x824,Chrome,Android,"Mozilla/5.0 (Linux; Android 10; SM-F907N Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.81 Mobile Safari/537.36 Instagram 157.0.0.37.120 Android (29/10; 360dpi; 840x1852; samsung; SM-F907N; winner; qcom; ko_"
196,Sep 6 2020 04:22:51 AM,X1Pli7DHB439M8GF5nl2@gAAAAE,no,1,,Direct Access,,https://www.helldog-s.com,69,5,,https://www.helldog-s.com (18 seconds) > https://www.helldog-s.com/body (9 seconds) > https://www.helldog-s.com/seminude (6 seconds) > https://www.helldog-s.com/lookbook (18 seconds) > https://www.helldog-s.com/artwork-creative-h-and-m (18 seconds),124.63.188.253,Lg Powercomm,South Korea,Gyeonggi-do,Seongnam-si,13332,414x896,Safari,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 157.0.0.23.119 (iPhone12,1; iOS 13_5_1; ko-Kore_KR; ko-KR; scale=2.00; 828x1792; 241452311)"
195,Sep 6 2020 04:21:27 AM,X1PlNjhEkLR99PVdRIb9qQAAAAU,no,1,,Direct Access,,https://www.helldog-s.com,29,4,,https://www.helldog-s.com (8 seconds) > https://www.helldog-s.com/artwork-creative-h-and-m (8 seconds) > https://www.helldog-s.com (5 seconds) > https://www.helldog-s.com/artwork-creative-h-and-m (8 seconds),58.150.30.214,LG DACOM Corporation,South Korea,Seoul,Yeongdeungpo-dong,7247,375x812,Safari,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 157.0.0.23.119 (iPhone11,2; iOS 13_6_1; ko-Kore_KR; ko-KR; scale=3.00; 1125x2436; 241452311)"
194,Sep 6 2020 02:24:07 AM,X1PJtptYIF7tyt@Jzu-vEQAAAAE,no,1,,Direct Access,,https://www.helldog-s.com/grapher,33,1,,https://www.helldog-s.com/grapher (33 seconds),211.36.134.226,LG Uplus,South Korea,Seoul,Seoul,2878,375x667,Safari,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 KAKAOTALK 8.9.8"
193,Sep 6 2020 12:46:21 AM,X1OywxiZWC4sN0X-zFKJiAAAAEQ,no,1,,Direct Access,,https://www.helldog-s.com,6,1,,https://www.helldog-s.com (6 seconds),211.36.143.89,LG Uplus,South Korea,Seoul,Gangnam-gu,6333,375x812,Safari,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 157.0.0.23.119 (iPhone12,3; iOS 13_5_1; ko-Kore_KR; ko-KR; scale=3.00; 1125x2436; 241452311)"
192,Sep 6 2020 12:28:36 AM,X1OupInYFsAtrarA8XxBpAAAAAI,no,1,,https://m.ad.search.naver.com/search.naver?where=m_expd&query=연주자프로필사진&referenceId=U1MXPwp0JxossEABu/4ssssst2Z-250259,연주자프로필사진,https://www.helldog-s.com/musician,6,1,,https://www.helldog-s.com/musician (6 seconds),125.186.138.190,Lg Powercomm,South Korea,Seoul,Guro-gu,8367,412x846,Chrome,Android,"Mozilla/5.0 (Linux; Android 10; SM-N960N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.81 Mobile Safari/537.36"
191,Sep 6 2020 12:09:48 AM,X1OqO9gdYNOjYTyddjs9YgAAAAE,no,1,,session_resume::l.instagram.com,,https://www.helldog-s.com/body,32,2,,https://www.helldog-s.com/body (18 seconds) > https://www.helldog-s.com/seminude (14 seconds),175.223.31.77,Korea Telecom,South Korea,Seoul,Seoul,2878,375x667,Safari,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 146.0.0.21.122 (iPhone10,4; iOS 12_3_1; ko-Kore_KR; ko-KR; scale=2.00; 750x1334; 220223664)"
190,Sep 6 2020 12:02:01 AM,X1OoaDZyrXqfLwZA5iGMIgAAAAI,no,1,,Direct Access,,https://www.helldog-s.com/seminude,9,1,,https://www.helldog-s.com/seminude (9 seconds),203.212.111.14,Namincheon Brodcasting Co.,South Korea,Incheon,Incheon,21539,414x896,Safari,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 157.0.0.23.119 (iPhone11,6; iOS 13_6; ru_KR; ru-KR; scale=3.00; 1242x2688; 241452311)"
189,Sep 6 2020 12:01:07 AM,X1OoMrjc7KcWXIViu8U4WgAAAAU,no,1,,https://l.instagram.com,,https://www.helldog-s.com/model-and-actor,32,1,,https://www.helldog-s.com/model-and-actor (32 seconds),210.121.160.45,Korea Telecom,South Korea,Seoul,Gwanak-gu,8787,412x869,Chrome,Android,"Mozilla/5.0 (Linux; Android 10; SM-G973N Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.81 Mobile Safari/537.36 Instagram 157.0.0.37.120 Android (29/10; 420dpi; 1080x2042; samsung; SM-G973N; beyond1; exynos9"
188,Sep 5 2020 11:57:14 PM,X1OnSSW3l@2useQDL27N0QAAAAI,no,1,,Direct Access,,https://www.helldog-s.com/grapher,1,1,,https://www.helldog-s.com/grapher (1 seconds),27.1.106.107,KangNam CableTV,South Korea,Seoul,Gangnam-gu,6333,375x812,Safari,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 157.0.0.23.119 (iPhone11,2; iOS 13_6_1; en_KR; en-US; scale=3.00; 1125x2436; 241452311)"
187,Sep 5 2020 11:54:23 PM,X1Omn1QcHE1N8G1HTFIl5AAAAAU,no,1,,https://m.ad.search.naver.com/search.naver?where=m_expd&query=여자바디프로필스튜디오&referenceId=U1MDPwp0JWVssQiE6E0ssssstMl-260689,여자바디프로필스튜디오,https://www.helldog-s.com/body,25,1,,https://www.helldog-s.com/body (25 seconds),121.129.109.133,Korea Telecom,South Korea,Seoul,Seongbuk-gu,2814,412x846,Chrome,Android,"Mozilla/5.0 (Linux; Android 9; SM-G965N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.81 Mobile Safari/537.36"
186,Sep 5 2020 11:49:15 PM,X1Ola4xC2c3eX4YeFzFhZwAAAAQ,no,1,,Direct Access,,https://www.helldog-s.com/model-and-actor,26,1,,https://www.helldog-s.com/model-and-actor (26 seconds),59.6.223.77,Korea Telecom,South Korea,Seoul,Yongsan-gu,4353,375x812,Safari,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 157.0.0.23.119 (iPhone12,3; iOS 13_6; ko-Kore_KR; ko-KR; scale=3.00; 1125x2436; 241452311)"
185,Sep 5 2020 11:46:08 PM,X1OksC@KcQotumcEfq-pxgAAAAE,no,1,,https://search.naver.com/search.naver?sm=top_sly.hst&fbm=1&acr=5&ie=utf8&query=비글스튜디오,비글스튜디오,https://www.helldog-s.com/dog,19,1,,https://www.helldog-s.com/dog (19 seconds),218.155.134.9,Korea Telecom,South Korea,Gyeonggi-do,Gwangju,12761,3840x1080,Chrome,Windows,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36"
184,Sep 5 2020 10:58:54 PM,X1M3JTg3mEgL3x8j0aRZaQAAAAA,yes,2,,https://m.blog.naver.com/PostView.nhn?blogId=leyskyblue&logNo=221616421405&targetKeyword=발레프로필&targetRecommendationCode=1&keywordSearchType=TEXT,,https://www.helldog-s.com/body,19,1,,https://www.helldog-s.com/body (19 seconds),14.37.83.120,Korea Telecom,South Korea,Incheon,Incheon,21539,412x846,Chrome,Android,"Mozilla/5.0 (Linux; Android 10; SAMSUNG SM-A750N/KSU3CTF2) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/12.1 Chrome/79.0.3945.136 Mobile Safari/537.36"
183,Sep 5 2020 09:20:34 PM,X1OCkhorwA3gqBnvRE30-wAAAAQ,no,1,,https://m.ad.search.naver.com,,https://www.helldog-s.com/lesson-photo,19,1,,https://www.helldog-s.com/lesson-photo (19 seconds),121.143.90.79,Korea Telecom,South Korea,Gyeonggi-do,Gimpo-si,10108,414x736,Safari,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1"
182,Sep 5 2020 08:00:18 PM,X1NvwoPBAjL3nAu9IAvb@AAAAAA,no,1,,Direct Access,,https://www.helldog-s.com,24,3,,https://www.helldog-s.com (6 seconds) > https://www.helldog-s.com (1 seconds) > https://www.helldog-s.com/dog (18 seconds),223.62.204.119,SK Telecom,South Korea,Seoul,Seoul,2878,375x812,Safari,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1"
181,Sep 5 2020 07:32:52 PM,X1NpUx0pf6cWQH7DzW7GkwAAAAI,no,1,,https://www.youtube.com,,https://www.helldog-s.com/body,65,2,,https://www.helldog-s.com/body (33 seconds) > https://www.helldog-s.com/contact (32 seconds),58.230.83.127,SK Broadband,South Korea,Seoul,Songpa-gu,5670,360x640,Chrome,Android,"Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-A810S) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/12.1 Chrome/79.0.3945.136 Mobile Safari/537.36"
180,Sep 5 2020 07:31:20 PM,X1No@Jm6lIKLz5htqv9Y7QAAAAA,no,1,,linkedin.android,,https://www.helldog-s.com,32,2,,https://www.helldog-s.com (19 seconds) > https://www.helldog-s.com/ceo (13 seconds),2001:2d8:6768:3c0c:49dc:7284:87e8:459,SK Telecom,South Korea,Daegu,Daegu,41934,412x915,Chrome,Android,"Mozilla/5.0 (Linux; Android 10; SM-G988N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.96 Mobile Safari/537.36"
179,Sep 5 2020 04:45:44 PM,X1NCKJNtXCKpnvSFINPwlgAAAAM,no,1,,https://link.inpock.co.kr/helldog_s,,https://www.helldog-s.com,58,4,,https://www.helldog-s.com (14 seconds) > https://www.helldog-s.com/lookbook (33 seconds) > https://www.helldog-s.com (6 seconds) > https://www.helldog-s.com/product (6 seconds),223.38.35.134,SK Telecom,South Korea,Seoul,Seoul,2878,375x812,Safari,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 155.0.0.26.107 (iPhone12,3; iOS 13_6_1; ko-Kore_KR; ko-KR; scale=3.00; 1125x2436; 238897012)"
178,Sep 5 2020 04:09:26 PM,X1M5plJaW7yeFO8C2Fq7RQAAAAI,no,1,,Direct Access,,https://www.helldog-s.com/body,38,3,,https://www.helldog-s.com/body (14 seconds) > https://www.helldog-s.com/person (6 seconds) > https://www.helldog-s.com/seminude (19 seconds),223.38.24.38,SK Telecom,South Korea,Seoul,Seoul,2878,375x812,Safari,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 KAKAOTALK 9.0.0"
177,Sep 5 2020 03:58:45 PM,X1M3JTg3mEgL3x8j0aRZaQAAAAA,no,1,,https://m.blog.naver.com/sampgon/222013209074,,https://www.helldog-s.com/body,644,15,,https://www.helldog-s.com/body (34 seconds) > https://www.helldog-s.com/contact (42 seconds) > https://www.helldog-s.com/person (73 seconds) > https://www.helldog-s.com/review-board (116 seconds) > https://www.helldog-s.com/contact (18 seconds) > https://www.helldog-s.com/contact (13 seconds) > https://www.helldog-s.com/lesson-photo (85 seconds) > https://www.helldog-s.com/model-and-actor (26 seconds) > https://www.helldog-s.com/person (33 seconds) > https://www.helldog-s.com/group (61 seconds) > https://www.helldog-s.com/print-copy (51 seconds) > https://www.helldog-s.com/person (33 seconds) > https://www.helldog-s.com/person (32 seconds) > https://www.helldog-s.com/contact (6 seconds) > https://www.helldog-s.com/grapher (25 seconds),14.37.83.120,Korea Telecom,South Korea,Incheon,Incheon,21539,412x846,Chrome,Android,"Mozilla/5.0 (Linux; Android 10; SAMSUNG SM-A750N/KSU3CTF2) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/12.1 Chrome/79.0.3945.136 Mobile Safari/537.36"
176,Sep 5 2020 02:53:18 PM,X1MnzXqvRVAl045GSHe85gAAAAQ,no,1,,Direct Access,,https://www.helldog-s.com/body,18,1,,https://www.helldog-s.com/body (18 seconds),211.36.134.111,LG Uplus,South Korea,Seoul,Seoul,2878,375x667,Safari,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Mobile/15E148 Safari/604.1"
175,Sep 5 2020 02:29:01 PM,X1MiHMa2JJT0ykQLopxTSgAAAAQ,no,1,,https://l.instagram.com,,https://www.helldog-s.com/body,33,2,,https://www.helldog-s.com/body (25 seconds) > https://www.helldog-s.com/seminude (8 seconds),122.42.145.115,Lg Powercomm,South Korea,Seoul,Seoul,2878,412x915,Chrome,Android,"Mozilla/5.0 (Linux; Android 10; SM-G981N Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.81 Mobile Safari/537.36 Instagram 157.0.0.37.120 Android (29/10; 420dpi; 1080x2196; samsung; SM-G981N; x1q; qcom; ko_KR"
174,Sep 5 2020 12:36:21 PM,X1MHtRJ4tL2jEW4cJi7DKAAAAAA,no,1,,Direct Access,,https://www.helldog-s.com/model-and-actor,61,3,,https://www.helldog-s.com/model-and-actor (33 seconds) > https://www.helldog-s.com/seminude (25 seconds) > https://www.helldog-s.com/model-and-actor (3 seconds),39.7.59.199,Korea Telecom,South Korea,Seoul,Seoul,2878,414x736,Safari,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 157.0.0.23.119 (iPhone9,4; iOS 13_6_1; ko-Kore_KR; ko-KR; scale=2.61; 1080x1920; 241452311)"
173,Sep 5 2020 12:18:25 PM,X1MDgE8cQ8cgf75s14vfwAAAAAM,no,1,,Direct Access,,https://www.helldog-s.com/dog,9,1,,https://www.helldog-s.com/dog (9 seconds),211.36.148.34,LG Uplus,South Korea,Seoul,Gangnam-gu,6333,414x896,Safari,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 157.0.0.23.119 (iPhone11,6; iOS 13_6_1; ko-Kore_KR; ko-KR; scale=3.00; 1242x2688; 241452311)"
172,Sep 5 2020 12:16:56 PM,X1MDKPAUmmaoAt8nxauZvgAAAAI,no,1,,https://manage.searchad.naver.com/customers/863788/adgroups/grp-a001-01-000000000186523,,https://www.helldog-s.com/dog,30,3,,https://www.helldog-s.com/dog (13 seconds) > https://www.helldog-s.com/uniform (9 seconds) > https://www.helldog-s.com/artwork-dark (8 seconds),175.193.213.29,Korea Telecom,South Korea,Seoul,Mapo-gu,4082,1920x1080,Chrome,Windows,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.135 Safari/537.36"
